timestamp,omega_x,omega_y,omega_z,alpha_x,alpha_y,alpha_z
1739402227785000000,0.024501082,0.04580637,-0.3110572,-0.34476504,1.174356,9.346964
1739402227790000000,0.024501082,0.04580637,-0.3110572,-0.34476504,1.174356,9.346964
1739402227792000000,0.024501082,0.04580637,-0.3110572,-0.34476504,1.174356,9.346964
1739402227796000000,-0.010652645,0.03089267,-0.32490566,-0.24899697,1.2270284,9.345766
1739402227801000000,-0.03195793,0.026631612,-0.34301516,-0.22984336,1.2330139,9.400833
1739402227805000000,-0.049002163,0.025566347,-0.36325517,-0.25019407,1.2413936,9.4535055
1739402227810000000,-0.06178534,0.02876214,-0.38242993,-0.29927522,1.2509704,9.512163
1739402227811000000,-0.06178534,0.02876214,-0.38242993,-0.29927522,1.2509704,9.512163
1739402227819000000,-0.07243799,0.04261058,-0.4101268,-0.45968673,1.22224,9.751583
1739402227824000000,-0.07243799,0.04261058,-0.4101268,-0.45968673,1.22224,9.751583
1739402227826000000,-0.07243799,0.04261058,-0.4101268,-0.45968673,1.22224,9.751583
1739402227833000000,-0.0628506,0.084155895,-0.43249738,-0.52073884,1.2354081,9.901221
1739402227835000000,-0.05219796,0.10652645,-0.44101948,-0.51714754,1.2569559,9.947908
1739402227841000000,-0.03834952,0.12996227,-0.45167214,-0.50278234,1.2318168,9.916783
1739402227845000000,-0.020240024,0.15659387,-0.46552056,-0.51116204,1.2330139,9.969456
1739402227850000000,0.0031957934,0.18002969,-0.47617322,-0.48003745,1.2066777,9.872491
1739402227851000000,0.0031957934,0.18002969,-0.47617322,-0.48003745,1.2066777,9.872491
1739402227854000000,0.025566347,0.19813919,-0.4889564,-0.49200845,1.174356,9.878476
1739402227859000000,0.05006743,0.20985709,-0.50173956,-0.5793968,1.1779473,9.809045
1739402227864000000,0.07563378,0.21624869,-0.5091964,-0.61411273,1.1420342,9.691729
1739402227869000000,0.096939065,0.21837921,-0.5134575,-0.6368576,1.1001357,9.579201
1739402227871000000,0.096939065,0.21837921,-0.5134575,-0.6368576,1.1001357,9.579201
1739402227874000000,0.112918034,0.21518342,-0.515588,-0.6631939,1.0749966,9.416395
1739402227879000000,0.12357068,0.20453078,-0.51452273,-0.6548142,1.0809821,9.240421
1739402227884000000,0.12463594,0.1917476,-0.51452273,-0.641646,1.0570401,9.119514
1739402227891000000,0.11717909,0.17789917,-0.51452273,-0.60693014,0.9756372,9.003395
1739402227896000000,0.10333065,0.16192019,-0.51771855,-0.6560113,0.89184016,8.99741
1739402227898000000,0.10333065,0.16192019,-0.51771855,-0.6560113,0.89184016,8.99741
1739402227904000000,0.0628506,0.13315806,-0.5187838,-0.8714894,0.8295909,8.961497
1739402227909000000,0.041545313,0.12250541,-0.51452273,-0.9660604,0.8379706,8.972271
1739402227910000000,0.041545313,0.12250541,-0.51452273,-0.9660604,0.8379706,8.972271
1739402227916000000,0.023435818,0.112918034,-0.50387007,-0.985214,0.81163436,8.957906
1739402227918000000,0.023435818,0.112918034,-0.50387007,-0.985214,0.81163436,8.957906
1739402227922000000,0.004261058,0.10333065,-0.4910869,-1.0187328,0.7769185,8.993818
1739402227929000000,-0.01917476,0.07350325,-0.45699844,-1.0630256,0.7398083,9.027337
1739402227934000000,-0.01917476,0.07350325,-0.45699844,-1.0630256,0.7398083,9.027337
1739402227936000000,-0.01917476,0.07350325,-0.45699844,-1.0630256,0.7398083,9.027337
1739402227940000000,-0.043675844,0.043675844,-0.41864893,-1.0690111,0.79607207,8.902839
1739402227946000000,-0.05965481,0.024501082,-0.4016047,-1.021127,0.7613561,8.803479
1739402227951000000,-0.07989483,0.0063915867,-0.38775626,-0.94690675,0.7769185,8.744822
1739402227953000000,-0.07989483,0.0063915867,-0.38775626,-0.94690675,0.7769185,8.744822
1739402227959000000,-0.12250541,-0.041545313,-0.37390783,-0.866701,0.7673417,8.737639
1739402227966000000,-0.12250541,-0.041545313,-0.37390783,-0.866701,0.7673417,8.737639
1739402227971000000,-0.15446335,-0.08948222,-0.36964676,-0.89782566,0.78170687,9.0237465
1739402227975000000,-0.15978967,-0.112918034,-0.36325517,-1.0534488,0.7398083,9.111135
1739402227980000000,-0.15978967,-0.13102753,-0.35260254,-1.055843,0.7422025,9.178172
1739402227984000000,-0.15233281,-0.1438107,-0.34088463,-1.151611,0.736217,9.264363
1739402227989000000,-0.13954964,-0.15339808,-0.32277513,-1.1779473,0.7350199,9.346964
1739402227992000000,-0.13954964,-0.15339808,-0.32277513,-1.1779473,0.7350199,9.346964
1739402227998000000,-0.10652645,-0.1587244,-0.28229508,-1.1851299,0.7134721,9.43076
1739402228003000000,-0.10652645,-0.1587244,-0.28229508,-1.1851299,0.7134721,9.43076
1739402228009000000,-0.082025364,-0.14487597,-0.24714136,-1.0845734,0.6811504,9.478644
1739402228012000000,-0.082025364,-0.14487597,-0.24714136,-1.0845734,0.6811504,9.478644
1739402228016000000,-0.07243799,-0.13209279,-0.23861924,-0.9756372,0.6991069,9.5013895
1739402228020000000,-0.06391586,-0.12037488,-0.23542345,-0.8858546,0.7422025,9.536105
1739402228024000000,-0.05539375,-0.111852765,-0.23861924,-0.8319851,0.78170687,9.533711
1739402228028000000,-0.046871636,-0.10226539,-0.2396845,-0.80564886,0.8343793,9.57561
1739402228034000000,-0.046871636,-0.10226539,-0.2396845,-0.80564886,0.8343793,9.57561
1739402228039000000,-0.018109497,-0.09267801,-0.24394555,-0.7745243,0.91578215,9.599552
1739402228044000000,-0.0031957934,-0.08948222,-0.24607609,-0.736217,0.90740246,9.591172
1739402228049000000,0.013848438,-0.08948222,-0.24607609,-0.7170634,0.89184016,9.522937
1739402228051000000,0.013848438,-0.08948222,-0.24607609,-0.7170634,0.89184016,9.522937
1739402228055000000,0.027696876,-0.08948222,-0.24714136,-0.7278373,0.8571242,9.490616
1739402228059000000,0.027696876,-0.08948222,-0.24714136,-0.7278373,0.8571242,9.490616
1739402228064000000,0.05006743,-0.096939065,-0.24074976,-0.80804306,0.8331822,9.406818
1739402228070000000,0.05752428,-0.098004326,-0.23222765,-0.80205756,0.8343793,9.313444
1739402228075000000,0.05752428,-0.099069595,-0.22264028,-0.80804306,0.842759,9.220071
1739402228080000000,0.049002163,-0.101200126,-0.21411815,-0.7302315,0.82599956,9.167398
1739402228085000000,0.034088463,-0.101200126,-0.21411815,-0.6464345,0.81043726,9.126697
1739402228091000000,0.034088463,-0.101200126,-0.21411815,-0.6464345,0.81043726,9.126697
1739402228096000000,-0.007456851,-0.10226539,-0.22903186,-0.5374983,0.90141696,9.165004
1739402228098000000,-0.007456851,-0.10226539,-0.22903186,-0.5374983,0.90141696,9.165004
1739402228105000000,-0.05006743,-0.10013486,-0.257794,-0.5494693,0.997185,9.31105
1739402228110000000,-0.06711166,-0.099069595,-0.27377295,-0.58538234,1.0522517,9.4535055
1739402228113000000,-0.06711166,-0.099069595,-0.27377295,-0.58538234,1.0522517,9.4535055
1739402228120000000,-0.0777643,-0.084155895,-0.3089267,-0.51116204,1.1288661,9.783905
1739402228124000000,-0.070307456,-0.07137272,-0.3270362,-0.5398925,1.0821792,9.879673
1739402228131000000,-0.056459017,-0.054328486,-0.34408042,-0.60453594,1.0726024,9.950302
1739402228135000000,-0.04261058,-0.027696876,-0.36005938,-0.7649474,1.0893618,10.104729
1739402228140000000,-0.02130529,-0.0063915867,-0.3685815,-0.82001406,1.127669,10.169372
1739402228145000000,0.0063915867,0.0127831735,-0.3717773,-0.8475474,1.1133038,10.16578
1739402228150000000,0.0063915867,0.0127831735,-0.3717773,-0.8475474,1.1133038,10.16578
1739402228155000000,0.06391586,0.04580637,-0.3653857,-0.8487445,1.021127,10.052056
1739402228160000000,0.06391586,0.04580637,-0.3653857,-0.8487445,1.021127,10.052056
1739402228164000000,0.112918034,0.06391586,-0.350472,-0.94570965,0.90859956,9.838972
1739402228170000000,0.13102753,0.06498113,-0.33768883,-0.9528923,0.8810662,9.655815
1739402228176000000,0.13635385,0.066046394,-0.32597092,-0.9660604,0.8295909,9.48463
1739402228179000000,0.13635385,0.066046394,-0.32597092,-0.9660604,0.8295909,9.48463
1739402228184000000,0.12250541,0.05965481,-0.29614353,-0.93493575,0.7733272,9.28232
1739402228186000000,0.12250541,0.05965481,-0.29614353,-0.93493575,0.7733272,9.28232
1739402228192000000,0.10439592,0.05219796,-0.2790993,-0.93613285,0.7517793,9.2547865
1739402228194000000,0.080960095,0.043675844,-0.26418558,-0.93732995,0.6991069,9.186552
1739402228199000000,0.060720075,0.034088463,-0.24607609,-0.9576807,0.7266402,9.161413
1739402228204000000,0.037284255,0.025566347,-0.23009712,-0.9780314,0.7589619,9.155427
1739402228209000000,0.011717909,0.014913702,-0.2130529,-0.9576807,0.7757214,9.103952
1739402228211000000,0.011717909,0.014913702,-0.2130529,-0.9576807,0.7757214,9.103952
1739402228216000000,-0.0127831735,0.0031957934,-0.19387813,-0.91817635,0.7697359,9.058462
1739402228218000000,-0.0127831735,0.0031957934,-0.19387813,-0.91817635,0.7697359,9.058462
1739402228224000000,-0.05965481,-0.03089267,-0.16724652,-0.79008657,0.81402856,9.155427
1739402228229000000,-0.07350325,-0.054328486,-0.15446335,-0.78529817,0.8690952,9.2308445
1739402228235000000,-0.07350325,-0.054328486,-0.15446335,-0.78529817,0.8690952,9.2308445
1739402228240000000,-0.082025364,-0.0958738,-0.12783173,-0.80086046,0.94331545,9.396045
1739402228243000000,-0.082025364,-0.0958738,-0.12783173,-0.80086046,0.94331545,9.396045
1739402228250000000,-0.07882957,-0.12037488,-0.098004326,-0.7769185,0.9768343,9.4774475
1739402228255000000,-0.07350325,-0.1257012,-0.08735169,-0.7386112,0.9636662,9.504981
1739402228260000000,-0.07137272,-0.12676647,-0.07882957,-0.760159,0.9660604,9.512163
1739402228263000000,-0.07137272,-0.12144015,-0.07350325,-0.7086837,0.973243,9.524135
1739402228269000000,-0.07563378,-0.112918034,-0.07137272,-0.664391,0.985214,9.555259
1739402228270000000,-0.07563378,-0.112918034,-0.07137272,-0.664391,0.985214,9.555259
1739402228275000000,-0.082025364,-0.10013486,-0.06924219,-0.65242,1.0115502,9.574412
1739402228280000000,-0.08735169,-0.08522116,-0.07137272,-0.63206923,0.9876082,9.555259
1739402228285000000,-0.09267801,-0.06924219,-0.07563378,-0.65242,0.9780314,9.615114
1739402228289000000,-0.09267801,-0.06924219,-0.07563378,-0.65242,0.9780314,9.615114
1739402228293000000,-0.09267801,-0.05219796,-0.082025364,-0.6548142,1.0043676,9.636662
1739402228297000000,-0.08948222,-0.036218993,-0.08841695,-0.6691794,1.0259154,9.657013
1739402228300000000,-0.0777643,-0.02130529,-0.09267801,-0.6895301,1.091756,9.668983
1739402228304000000,-0.06391586,-0.00958738,-0.096939065,-0.688333,1.1133038,9.689334
1739402228309000000,-0.049002163,-0.0010652645,-0.099069595,-0.6667852,1.1121067,9.664195
1739402228312000000,-0.049002163,-0.0010652645,-0.099069595,-0.6667852,1.1121067,9.664195
1739402228315000000,-0.034088463,0.010652645,-0.10439592,-0.61291564,1.103727,9.622296
1739402228321000000,-0.020240024,0.01917476,-0.1107875,-0.58538234,1.0929531,9.568427
1739402228325000000,-0.008522116,0.023435818,-0.12037488,-0.5758055,1.1408371,9.568427
1739402228332000000,0.002130529,0.026631612,-0.13209279,-0.5566519,1.151611,9.5013895
1739402228334000000,0.007456851,0.03195793,-0.1438107,-0.5650316,1.1468226,9.488221
1739402228339000000,0.00958738,0.03834952,-0.15765914,-0.5686229,1.1456255,9.472659
1739402228344000000,0.00958738,0.03834952,-0.15765914,-0.5686229,1.1456255,9.472659
1739402228346000000,0.00958738,0.03834952,-0.15765914,-0.5686229,1.1456255,9.472659
1739402228351000000,0.013848438,0.043675844,-0.18322548,-0.5590461,1.1432313,9.479841
1739402228355000000,0.017044231,0.04474111,-0.19600865,-0.62009823,1.1528081,9.433155
1739402228361000000,0.018109497,0.041545313,-0.2066613,-0.6548142,1.1599907,9.428367
1739402228365000000,0.017044231,0.036218993,-0.2130529,-0.59615624,1.1121067,9.317036
1739402228370000000,0.0127831735,0.034088463,-0.22050974,-0.51954174,1.0953473,9.294291
1739402228372000000,0.0127831735,0.034088463,-0.22050974,-0.51954174,1.0953473,9.294291
1739402228376000000,0.0031957934,0.035153728,-0.23116238,-0.7625532,1.0546459,9.113529
1739402228381000000,-0.0127831735,0.029827405,-0.23755397,-0.7529764,1.0103531,9.276335
1739402228385000000,-0.02876214,0.023435818,-0.24501082,-0.7266402,0.9983821,9.020155
1739402228390000000,-0.049002163,0.015978966,-0.24927188,-0.78170687,1.0079589,9.24521
1739402228392000000,-0.049002163,0.015978966,-0.24927188,-0.78170687,1.0079589,9.24521
1739402228401000000,-0.070307456,-0.0031957934,-0.24501082,-0.830788,0.93134445,9.202114
1739402228405000000,-0.082025364,-0.015978966,-0.23861924,-0.90021986,0.90859956,9.372103
1739402228410000000,-0.08522116,-0.029827405,-0.2247708,-0.89902276,0.90021986,9.234436
1739402228412000000,-0.08522116,-0.029827405,-0.2247708,-0.89902276,0.90021986,9.234436
1739402228415000000,-0.096939065,-0.040480047,-0.21198763,-0.9840169,0.90979666,9.36492
1739402228420000000,-0.10546118,-0.05219796,-0.19707392,-1.0043676,0.90979666,9.405622
1739402228422000000,-0.10546118,-0.05219796,-0.19707392,-1.0043676,0.90979666,9.405622
1739402228426000000,-0.1107875,-0.05752428,-0.18535602,-0.93134445,0.90261406,9.345766
1739402228430000000,-0.12250541,-0.05539375,-0.1768339,-0.8391677,0.8750807,9.482236
1739402228435000000,-0.1257012,-0.051132694,-0.17150758,-0.82480246,0.878672,9.404425
1739402228441000000,-0.12783173,-0.0479369,-0.16937704,-0.8439561,0.90141696,9.414001
1739402228445000000,-0.13315806,-0.041545313,-0.16831179,-0.79128367,0.92416185,9.406818
1739402228450000000,-0.13741912,-0.033023197,-0.16618125,-0.7386112,0.89902276,9.400833
1739402228454000000,-0.13741912,-0.033023197,-0.16618125,-0.7386112,0.89902276,9.400833
1739402228459000000,-0.13848437,-0.018109497,-0.1736381,-0.6955156,0.8559271,9.524135
1739402228461000000,-0.13848437,-0.018109497,-0.1736381,-0.6955156,0.8559271,9.524135
1739402228465000000,-0.128897,-0.014913702,-0.18109496,-0.7302315,0.8463503,9.57561
1739402228471000000,-0.11717909,-0.008522116,-0.18109496,-0.7577648,0.8702923,9.569624
1739402228475000000,-0.101200126,-0.0010652645,-0.18002969,-0.7769185,0.8846575,9.52174
1739402228479000000,-0.083090626,0.004261058,-0.17576863,-0.7410054,0.8595184,9.55885
1739402228485000000,-0.0628506,0.002130529,-0.17044231,-0.7038953,0.8403648,9.526528
1739402228491000000,-0.04261058,0.0,-0.16831179,-0.6775591,0.8331822,9.551667
1739402228495000000,-0.02130529,-0.0063915867,-0.16724652,-0.62368953,0.8367735,9.503783
1739402228501000000,-0.002130529,-0.008522116,-0.16831179,-0.6847417,0.82121116,9.519346
1739402228505000000,0.018109497,-0.0127831735,-0.16724652,-0.6500258,0.7793127,9.455899
1739402228510000000,0.035153728,-0.017044231,-0.16724652,-0.6452374,0.7134721,9.5253315
1739402228515000000,0.035153728,-0.017044231,-0.16724652,-0.6452374,0.7134721,9.5253315
1739402228520000000,0.035153728,-0.017044231,-0.16724652,-0.6452374,0.7134721,9.5253315
1739402228524000000,0.094808534,-0.029827405,-0.14061491,-0.89303726,0.63087213,9.411607
1739402228531000000,0.10226539,-0.03195793,-0.12037488,-0.94211835,0.59615624,9.277532
1739402228535000000,0.10013486,-0.033023197,-0.098004326,-0.88944596,0.58298814,9.26197
1739402228539000000,0.08841695,-0.037284255,-0.07882957,-0.81163436,0.5734113,9.144653
1739402228541000000,0.08841695,-0.037284255,-0.07882957,-0.81163436,0.5734113,9.144653
1739402228545000000,0.06924219,-0.041545313,-0.0628506,-0.7505822,0.5686229,9.143456
1739402228551000000,0.04580637,-0.0479369,-0.049002163,-0.65242,0.5614403,9.087193
1739402228555000000,0.017044231,-0.051132694,-0.040480047,-0.6380547,0.5626374,9.106346
1739402228561000000,-0.007456851,-0.05752428,-0.033023197,-0.6476316,0.58298814,9.163807
1739402228564000000,-0.02876214,-0.06391586,-0.023435818,-0.6536171,0.6344634,9.17099
1739402228569000000,-0.05006743,-0.06924219,-0.0127831735,-0.6907272,0.6631939,9.210494
1739402228571000000,-0.05006743,-0.06924219,-0.0127831735,-0.6907272,0.6631939,9.210494
1739402228575000000,-0.068176925,-0.07456851,-0.002130529,-0.6811504,0.6596026,9.202114
1739402228579000000,-0.08628642,-0.083090626,0.008522116,-0.59136784,0.6476316,9.2308445
1739402228584000000,-0.10333065,-0.09374327,0.015978966,-0.5410896,0.6679823,9.297882
1739402228591000000,-0.11717909,-0.10972224,0.02130529,-0.51116204,0.6895301,9.324219
1739402228596000000,-0.128897,-0.12463594,0.025566347,-0.50996494,0.7374141,9.358934
1739402228600000000,-0.13848437,-0.13848437,0.027696876,-0.49081135,0.7350199,9.415198
1739402228605000000,-0.14594123,-0.15126756,0.02876214,-0.47524905,0.7445967,9.4535055
1739402228610000000,-0.15126756,-0.16085494,0.02876214,-0.46686932,0.770933,9.548077
1739402228614000000,-0.15126756,-0.16085494,0.02876214,-0.46686932,0.770933,9.548077
1739402228621000000,-0.1555286,-0.16831179,0.022370555,-0.40581718,0.8762778,9.53012
1739402228625000000,-0.15978967,-0.16618125,0.013848438,-0.34955344,0.89902276,9.582792
1739402228631000000,-0.16405073,-0.1587244,0.0010652645,-0.25378537,0.93134445,9.674969
1739402228634000000,-0.1587244,-0.15020229,-0.018109497,-0.24899697,0.94810385,9.799467
1739402228640000000,-0.1470065,-0.13848437,-0.041545313,-0.25258827,0.961272,9.882068
1739402228645000000,-0.12996227,-0.1257012,-0.066046394,-0.25857377,0.9648633,9.9790325
1739402228650000000,-0.12996227,-0.1257012,-0.066046394,-0.25857377,0.9648633,9.9790325
1739402228653000000,-0.12996227,-0.1257012,-0.066046394,-0.25857377,0.9648633,9.9790325
1739402228660000000,-0.041545313,-0.07456851,-0.12144015,-0.48362875,0.94930094,10.180145
1739402228666000000,-0.008522116,-0.051132694,-0.12996227,-0.5398925,0.93254155,10.204087
1739402228671000000,0.023435818,-0.026631612,-0.13528858,-0.5662287,0.89902276,10.157401
1739402228677000000,0.0479369,0.0010652645,-0.13741912,-0.5554548,0.8858546,10.101137
1739402228680000000,0.06391586,0.026631612,-0.14274544,-0.5398925,0.8726865,10.016143
1739402228685000000,0.07350325,0.05219796,-0.15126756,-0.51475334,0.81163436,9.836577
1739402228690000000,0.07243799,0.07669904,-0.16085494,-0.5243302,0.81642276,9.716867
1739402228692000000,0.07243799,0.07669904,-0.16085494,-0.5243302,0.81642276,9.716867
1739402228695000000,0.06391586,0.096939065,-0.17044231,-0.5267244,0.80325466,9.645041
1739402228699000000,0.051132694,0.112918034,-0.18109496,-0.5626374,0.79966336,9.591172
1739402228702000000,0.051132694,0.112918034,-0.18109496,-0.5626374,0.79966336,9.591172
1739402228710000000,0.025566347,0.12463594,-0.19707392,-0.6368576,0.7745243,9.494206
1739402228712000000,0.025566347,0.12463594,-0.19707392,-0.6368576,0.7745243,9.494206
1739402228716000000,0.0127831735,0.12037488,-0.20026971,-0.6596026,0.7529764,9.467871
1739402228722000000,0.0031957934,0.1107875,-0.19920446,-0.7038953,0.7793127,9.411607
1739402228726000000,-0.0031957934,0.099069595,-0.19600865,-0.7062895,0.7793127,9.368511
1739402228732000000,-0.010652645,0.083090626,-0.18748654,-0.7015011,0.7517793,9.275137
1739402228736000000,-0.020240024,0.068176925,-0.18002969,-0.6428431,0.712275,9.279925
1739402228740000000,-0.03089267,0.051132694,-0.1736381,-0.5722142,0.6919243,9.232041
1739402228744000000,-0.040480047,0.035153728,-0.17257284,-0.5291186,0.6871359,9.198523
1739402228749000000,-0.051132694,0.024501082,-0.17470337,-0.49200845,0.6799533,9.173384
1739402228752000000,-0.051132694,0.024501082,-0.17470337,-0.49200845,0.6799533,9.173384
1739402228755000000,-0.0628506,0.013848438,-0.18109496,-0.5542577,0.62249243,9.272743
1739402228760000000,-0.07669904,0.0063915867,-0.18855181,-0.5363012,0.62488663,9.369708
1739402228763000000,-0.07669904,0.0063915867,-0.18855181,-0.5363012,0.62488663,9.369708
1739402228769000000,-0.094808534,-0.0127831735,-0.20240025,-0.6440403,0.6572084,9.400833
1739402228774000000,-0.094808534,-0.0127831735,-0.20240025,-0.6440403,0.6572084,9.400833
1739402228779000000,-0.094808534,-0.014913702,-0.20772657,-0.62488663,0.5590461,9.412804
1739402228781000000,-0.094808534,-0.014913702,-0.20772657,-0.62488663,0.5590461,9.412804
1739402228785000000,-0.09054748,-0.018109497,-0.20985709,-0.6512229,0.5231331,9.473856
1739402228790000000,-0.082025364,-0.025566347,-0.21092236,-0.6715736,0.49799395,9.406818
1739402228796000000,-0.082025364,-0.025566347,-0.21092236,-0.6715736,0.49799395,9.406818
1739402228801000000,-0.066046394,-0.03195793,-0.20772657,-0.7338228,0.49200845,9.534908
1739402228804000000,-0.066046394,-0.03195793,-0.20772657,-0.7338228,0.49200845,9.534908
1739402228809000000,-0.04580637,-0.033023197,-0.20133498,-0.6655881,0.48123455,9.55047
1739402228811000000,-0.04580637,-0.033023197,-0.20133498,-0.6655881,0.48123455,9.55047
1739402228814000000,-0.037284255,-0.03089267,-0.2034655,-0.6548142,0.48123455,9.569624
1739402228819000000,-0.033023197,-0.024501082,-0.2034655,-0.6691794,0.50278234,9.625888
1739402228824000000,-0.03089267,-0.014913702,-0.20879184,-0.6631939,0.48602295,9.5732155
1739402228831000000,-0.034088463,-0.002130529,-0.21518342,-0.63206923,0.47644615,9.624691
1739402228835000000,-0.036218993,0.013848438,-0.22264028,-0.5626374,0.5231331,9.671378
1739402228839000000,-0.037284255,0.026631612,-0.23435818,-0.49679685,0.5315128,9.673772
1739402228845000000,-0.039414786,0.03834952,-0.24820662,-0.45489833,0.5398925,9.709685
1739402228850000000,-0.037284255,0.046871636,-0.2609898,-0.4237737,0.5781997,9.660604
1739402228852000000,-0.037284255,0.046871636,-0.2609898,-0.4237737,0.5781997,9.660604
1739402228856000000,-0.036218993,0.05219796,-0.2727077,-0.4225766,0.58777654,9.682152
1739402228861000000,-0.035153728,0.056459017,-0.28336033,-0.4141969,0.5614403,9.668983
1739402228865000000,-0.03195793,0.05965481,-0.294013,-0.4237737,0.51714754,9.667787
1739402228871000000,-0.024501082,0.05965481,-0.30466563,-0.46567222,0.46686932,9.664195
1739402228874000000,-0.017044231,0.05965481,-0.31318775,-0.50876784,0.40701428,9.625888
1739402228880000000,-0.007456851,0.0628506,-0.31638354,-0.49200845,0.34356794,9.623494
1739402228885000000,0.0,0.066046394,-0.31638354,-0.5363012,0.37110126,9.586384
1739402228891000000,0.0063915867,0.068176925,-0.3153183,-0.7170634,0.36870706,9.522937
1739402228896000000,0.0063915867,0.068176925,-0.3153183,-0.7170634,0.36870706,9.522937
1739402228900000000,0.008522116,0.07243799,-0.30040458,-0.6895301,0.31364042,9.470264
1739402228906000000,0.010652645,0.07563378,-0.29294774,-0.6955156,0.29807812,9.500193
1739402228911000000,0.00958738,0.07456851,-0.28655612,-0.62488663,0.2789245,9.460688
1739402228916000000,0.010652645,0.070307456,-0.28442562,-0.60932434,0.31483752,9.306262
1739402228921000000,0.0053263223,0.066046394,-0.28229508,-0.7326257,0.33877954,9.466674
1739402228925000000,0.0053263223,0.056459017,-0.2759035,-0.62129533,0.37229836,9.419987
1739402228930000000,0.0031957934,0.04261058,-0.27377295,-0.62368953,0.37110126,9.324219
1739402228932000000,0.0031957934,0.04261058,-0.27377295,-0.62368953,0.37110126,9.324219
1739402228935000000,0.0010652645,0.029827405,-0.26844665,-0.6679823,0.3866636,9.419987
1739402228940000000,0.0010652645,0.015978966,-0.25885928,-0.62728083,0.36631286,9.249998
1739402228946000000,-0.0063915867,0.004261058,-0.25353295,-0.6536171,0.34117374,9.320627
1739402228951000000,-0.010652645,-0.008522116,-0.24820662,-0.6655881,0.34356794,9.321824
1739402228954000000,-0.0127831735,-0.022370555,-0.24074976,-0.6596026,0.3172317,9.317036
1739402228960000000,-0.017044231,-0.035153728,-0.23435818,-0.7182605,0.2873042,9.463082
1739402228965000000,-0.0127831735,-0.0479369,-0.221575,-0.7721301,0.25617957,9.478644
1739402228968000000,-0.0127831735,-0.0479369,-0.221575,-0.7721301,0.25617957,9.478644
1739402228973000000,-0.0063915867,-0.06178534,-0.20240025,-0.78769237,0.29927522,9.483433
1739402228974000000,-0.0063915867,-0.06178534,-0.20240025,-0.78769237,0.29927522,9.483433
1739402228980000000,-0.007456851,-0.080960095,-0.15020229,-0.93014735,0.25378537,9.443929
1739402228985000000,-0.013848438,-0.07989483,-0.12463594,-0.878672,0.22026655,9.488221
1739402228991000000,-0.023435818,-0.07989483,-0.10226539,-0.8619126,0.19393034,9.494206
1739402228994000000,-0.035153728,-0.07669904,-0.084155895,-0.82240826,0.22385786,9.497798
1739402229000000000,-0.04580637,-0.07137272,-0.06711166,-0.80564886,0.2657564,9.568427
1739402229005000000,-0.054328486,-0.06498113,-0.051132694,-0.8319851,0.30645782,9.616311
1739402229011000000,-0.054328486,-0.06498113,-0.051132694,-0.8319851,0.30645782,9.616311
1739402229014000000,-0.0628506,-0.046871636,-0.020240024,-0.7469909,0.37948096,9.737218
1739402229020000000,-0.05965481,-0.034088463,-0.00958738,-0.7158663,0.45729253,9.793482
1739402229024000000,-0.051132694,-0.020240024,-0.0031957934,-0.7146692,0.48841715,9.794679
1739402229029000000,-0.03834952,-0.004261058,0.0031957934,-0.6560113,0.5410896,9.749189
1739402229031000000,-0.03834952,-0.004261058,0.0031957934,-0.6560113,0.5410896,9.749189
1739402229035000000,-0.027696876,0.0127831735,0.004261058,-0.61291564,0.5602432,9.763555
1739402229040000000,-0.007456851,0.027696876,0.004261058,-0.5662287,0.58298814,9.773131
1739402229044000000,0.014913702,0.041545313,0.002130529,-0.5554548,0.5805939,9.773131
1739402229049000000,0.04261058,0.054328486,0.0,-0.62009823,0.5626374,9.734824
1739402229054000000,0.04261058,0.054328486,0.0,-0.62009823,0.5626374,9.734824
1739402229056000000,0.04261058,0.054328486,0.0,-0.62009823,0.5626374,9.734824
1739402229060000000,0.09267801,0.05965481,0.0063915867,-0.6727707,0.5638345,9.436746
1739402229066000000,0.101200126,0.056459017,0.017044231,-0.6619968,0.5470751,9.228451
1739402229071000000,0.101200126,0.04474111,0.02876214,-0.63087213,0.50996494,9.068039
1739402229075000000,0.08948222,0.027696876,0.035153728,-0.59735334,0.46806642,9.021352
1739402229080000000,0.07243799,0.00958738,0.03834952,-0.61291564,0.4345476,8.991425
1739402229084000000,0.051132694,-0.008522116,0.040480047,-0.62249243,0.4309563,8.977059
1739402229089000000,0.027696876,-0.02876214,0.04474111,-0.6955156,0.46447513,8.961497
1739402229092000000,0.027696876,-0.02876214,0.04474111,-0.6955156,0.46447513,8.961497
1739402229095000000,0.004261058,-0.05006743,0.054328486,-0.770933,0.50038815,9.03452
1739402229100000000,-0.018109497,-0.068176925,0.070307456,-0.81043726,0.5554548,9.111135
1739402229104000000,-0.041545313,-0.082025364,0.08735169,-0.8451532,0.5650316,9.228451
1739402229109000000,-0.06178534,-0.08948222,0.10439592,-0.8319851,0.5650316,9.3421755
1739402229111000000,-0.06178534,-0.08948222,0.10439592,-0.8319851,0.5650316,9.3421755
1739402229115000000,-0.07456851,-0.09374327,0.12037488,-0.80086046,0.5793968,9.419987
1739402229120000000,-0.082025364,-0.09374327,0.12996227,-0.80205756,0.58418524,9.528923
1739402229126000000,-0.08522116,-0.08841695,0.13741912,-0.8583213,0.60214174,9.651027
1739402229131000000,-0.080960095,-0.084155895,0.15020229,-0.8882488,0.664391,9.701305
