#timestamp [ns],w_RS_S_x [rad s^-1],w_RS_S_y [rad s^-1],w_RS_S_z [rad s^-1],a_RS_S_x [m s^-2],a_RS_S_y [m s^-2],a_RS_S_z [m s^-2]
1740627646580417280,-0.002130529,0.0010652645,0.002130529,-0.6536171,-0.076614454,9.557653
1740627646584531200,-0.0010652645,0.0010652645,0.0010652645,-0.6715736,-0.08619126,9.5492735
1740627646604352256,-0.0010652645,1e-10,1e-10,-0.6631939,-0.077811554,9.561244
1740627646609488896,1e-10,-0.0010652645,1e-10,-0.6775591,-0.06823475,9.5732155
1740627646620868352,0.0010652645,0.0010652645,0.0010652645,-0.6751649,-0.07062895,9.55885
1740627646630441472,0.0010652645,1e-10,-0.0010652645,-0.6607997,-0.076614454,9.5013895
1740627646640889088,0.002130529,0.0010652645,1e-10,-0.6572084,-0.06703765,9.531317
1740627646649884160,0.002130529,0.0010652645,1e-10,-0.6572084,-0.07062895,9.531317
1740627646661212416,1e-10,0.002130529,0.0010652645,-0.6572084,-0.08020575,9.532514
1740627646670157056,1e-10,0.0010652645,0.0010652645,-0.6655881,-0.092176765,9.531317
1740627646679895808,0.0010652645,0.0010652645,0.002130529,-0.676362,-0.06464344,9.527725
1740627646691486720,1e-10,1e-10,0.0010652645,-0.6500258,-0.059855044,9.534908
1740627646700210944,-0.0010652645,0.0010652645,0.0010652645,-0.6560113,-0.08020575,9.570822
1740627646713987328,0.0010652645,1e-10,0.002130529,-0.6655881,-0.08020575,9.531317
1740627646724164096,0.0010652645,1e-10,0.0010652645,-0.6548142,-0.075417355,9.555259
1740627646730171904,0.0010652645,0.0010652645,0.0010652645,-0.6655881,-0.073023155,9.545682
1740627646740173056,1e-10,0.0010652645,0.0010652645,-0.6787562,-0.08259996,9.548077
1740627646744590080,-0.0010652645,0.0010652645,1e-10,-0.6691794,-0.07062895,9.551667
1740627646759866112,0.002130529,0.0010652645,1e-10,-0.6679823,-0.061052144,9.536105
1740627646772262656,1e-10,1e-10,0.0010652645,-0.6691794,-0.08499416,9.566033
1740627646775331072,0.0010652645,0.0010652645,0.0010652645,-0.6619968,-0.079008654,9.55047
1740627646811971584,1e-10,0.0010652645,1e-10,-0.6512229,-0.090979666,9.544485
1740627646820458240,0.002130529,0.002130529,0.0010652645,-0.6560113,-0.074220255,9.560047
1740627646828710912,0.0010652645,0.0010652645,0.0010652645,-0.6727707,-0.07062895,9.5385
1740627646840549888,1e-10,0.0010652645,1e-10,-0.6607997,-0.07062895,9.533711
1740627646853541632,0.002130529,1e-10,0.0010652645,-0.6667852,-0.08499416,9.551667
1740627646859843584,0.0010652645,0.002130529,0.0010652645,-0.6500258,-0.077811554,9.539697
1740627646869417472,-0.0010652645,0.0010652645,1e-10,-0.6751649,-0.08499416,9.54209
1740627646879645696,1e-10,0.0010652645,1e-10,-0.6691794,-0.090979666,9.536105
1740627646890271744,0.002130529,0.0010652645,1e-10,-0.6727707,-0.051475335,9.548077
1740627646895567872,0.0031957934,0.002130529,1e-10,-0.6739678,-0.062249243,9.544485
1740627646920339712,0.0010652645,-0.0010652645,0.0010652645,-0.664391,-0.073023155,9.540894
1740627646929841408,1e-10,0.0010652645,0.0010652645,-0.6607997,-0.05746084,9.570822
1740627646939734016,0.0010652645,1e-10,0.0010652645,-0.6356605,-0.074220255,9.543288
1740627646949644032,-0.002130529,0.0010652645,0.0010652645,-0.6631939,-0.08619126,9.526528
1740627646960296960,1e-10,0.0010652645,0.0010652645,-0.6787562,-0.079008654,9.543288
