#timestamp [ns],w_RS_S_x [rad s^-1],w_RS_S_y [rad s^-1],w_RS_S_z [rad s^-1],a_RS_S_x [m s^-2],a_RS_S_y [m s^-2],a_RS_S_z [m s^-2]
1740628109654761667,-0.10972224,0.011717909,0.026631612,-0.80445176,6.0010667,8.309077
1740628109660408250,-0.054328486,0.004261058,0.023435818,-0.7625532,6.0106435,8.282741
1740628109675790459,0.0958738,0.0010652645,0.0127831735,-0.6931214,5.9962783,7.97748
1740628109680433375,0.14168017,0.0010652645,0.00958738,-0.61291564,5.955577,7.764396
1740628109695578333,0.27696875,0.017044231,-0.004261058,-0.61291564,6.0082493,7.4926543
1740628109705005500,0.34408042,0.04580637,-0.018109497,-0.7062895,6.0860605,7.3298483
1740628109711921750,0.38136467,0.11504856,-0.026631612,-0.91817635,6.0848637,7.2101383
1740628109721454042,0.3930826,0.14594123,-0.025566347,-0.90381116,6.0836663,7.135918
1740628109731758916,0.42290998,0.06711166,-0.025566347,-0.8535329,6.1112,6.326678
1740628109741449500,0.4111921,0.0031957934,-0.02130529,-0.8319851,6.099229,6.253655
1740628109752769917,0.33768883,-0.034088463,-0.011717909,-0.5674258,6.1064115,6.517017
1740628109761525542,0.24394555,0.008522116,-0.02876214,-0.35673606,6.1746464,6.775591
1740628109773993417,0.17896444,-0.00958738,-0.06391586,-0.37708676,6.199785,7.0365586
1740628109778565458,0.165116,-0.060720075,-0.083090626,-0.4369418,6.2021794,7.133524
1740628109795481333,0.19707392,-0.36964676,-0.15659387,-0.39983168,6.101623,7.441179
1740628109801708459,0.2130529,-0.4165184,-0.17896444,-0.3842694,6.0645127,7.478289
1740628109812729583,0.24714136,-0.45486793,-0.21837921,-0.37110126,6.0681043,7.547721
1740628109821769291,0.29507825,-0.4250405,-0.24501082,-0.33638534,6.0381765,7.553706
1740628109832748750,0.3568636,-0.35153726,-0.2514024,-0.23463176,6.0130377,7.3059063
1740628109841600500,0.406931,-0.25353295,-0.24927188,-0.1328782,5.9962783,7.001843
1740628109855822167,0.41225734,-0.08522116,-0.24927188,-0.18195933,6.1770406,6.637924
1740628109865194791,0.35792887,0.022370555,-0.2428803,-0.23104046,6.2620344,6.579266
1740628109872116375,0.32490566,0.060720075,-0.23861924,-0.23942018,6.2620344,6.5744777
1740628109882933166,0.25566345,0.096939065,-0.22796659,-0.31244332,6.3063273,6.645107
1740628109893234417,0.19387813,0.08628642,-0.21518342,-0.36750996,6.2991447,6.908469
1740628109903702416,0.1438107,0.054328486,-0.19068234,-0.49440265,6.271611,7.1167645
1740628109915291334,0.10972224,-0.056459017,-0.13741912,-0.5398925,6.2524576,7.177817
1740628109921618500,0.10759171,-0.11611383,-0.12037488,-0.52073884,6.277597,7.28795
1740628109935076084,0.10759171,-0.24181503,-0.09267801,-0.51834464,6.3578024,7.4244194
1740628109944933875,0.11930962,-0.24501082,-0.084155895,-0.5686229,6.3913217,7.515399
1740628109957639833,0.13102753,-0.18748654,-0.06498113,-0.6464345,6.4404025,7.6291237
1740628109965745334,0.15659387,-0.0958738,-0.03834952,-0.7266402,6.481104,7.6494746
1740628109975517500,0.1917476,-0.034088463,-0.004261058,-0.6607997,6.5146227,7.7009497
1740628109980926042,0.2130529,-0.01917476,0.010652645,-0.59495914,6.5086374,7.7368627
1740628109992496250,0.23755397,0.024501082,0.03089267,-0.4189853,6.4487824,7.679402
1740628109995190958,0.23755397,0.053263225,0.037284255,-0.3196259,6.4140663,7.562086
1740628110012126166,0.2034655,0.098004326,0.03089267,0.034715924,6.4380083,7.2472486
1740628110020954875,0.16298546,0.08628642,-0.0010652645,0.2705448,6.482301,7.241263
1740628110025854333,0.14168017,0.07989483,-0.027696876,0.3854665,6.4404025,7.098808
1740628110043527750,0.051132694,0.049002163,-0.12783173,0.31483752,6.3458314,6.71813
1740628110052880542,-0.05539375,0.0127831735,-0.18429075,0.10295067,6.3182983,6.493075
1740628110066452708,-0.2396845,-0.058589544,-0.23329292,-0.29688102,6.353014,6.59004
1740628110075604000,-0.3472762,-0.10439592,-0.24181503,-0.5470751,6.385336,6.7684083
1740628110081667750,-0.3920173,-0.12676647,-0.24501082,-0.6739678,6.4260373,6.8773446
1740628110095341333,-0.49002165,-0.15020229,-0.21518342,-1.1109096,6.3661823,7.41604
1740628110101199625,-0.50600064,-0.14168017,-0.18855181,-1.3263878,6.3218894,7.669825
1740628110110689250,-0.44847634,0.058589544,0.07882957,-2.255338,5.5988407,8.896853
1740628110121678250,-0.33449304,-0.014913702,0.16831179,-1.6567876,6.129156,8.451532
1740628110135109125,0.0010652645,-0.18002969,0.22690132,-0.35673606,6.9240313,9.185355
1740628110145492875,0.12357068,-0.111852765,0.16618125,-0.20111294,6.5720835,8.37372
1740628110155687541,0.20026971,-0.09054748,0.128897,-0.25977087,6.278794,8.057686
1740628110165848125,0.24501082,-0.036218993,0.10333065,-0.17357962,6.220136,7.9547353
1740628110175028708,0.28655612,0.02876214,0.070307456,-0.007182605,6.2500634,7.813477
1740628110185703458,0.3334278,0.08628642,0.037284255,0.025139118,6.30513,7.502231
1740628110194993583,0.35579833,0.14274544,0.010652645,-0.039504327,6.3661823,6.9407907
1740628110204604875,0.3206446,0.17576863,-0.0063915867,-0.12449849,6.35062,6.4152637
1740628110215006666,0.2396845,0.165116,-0.024501082,-0.25498247,6.35062,6.2763996
1740628110225108084,0.15020229,0.12996227,-0.03834952,-0.31124622,6.3326635,6.343437
1740628110233574625,0.112918034,0.112918034,-0.043675844,-0.36391866,6.3302693,6.542156
1740628110243808292,0.070307456,0.112918034,-0.04474111,-0.5734113,6.337452,6.931214
1740628110254937458,0.0628506,0.16618125,-0.0127831735,-0.82360536,6.3829417,7.2113357
1740628110265304125,0.07350325,0.14594123,0.020240024,-0.89423436,6.408081,7.1514807
1740628110274510833,0.08948222,0.094808534,0.04261058,-0.78290397,6.4224463,7.204153
1740628110285186333,0.111852765,0.046871636,0.041545313,-0.5434838,6.465542,7.289147
1740628110294509750,0.15020229,-0.013848438,0.017044231,-0.47285482,6.587646,7.2388687
